,Shape,Carat Weight,Color,Clarity,Cut,Certification,Depth %,Table %,Polish,Symmetry,Cut Grade,Measurements,Length to Width,Girdle,Culet,Fluorescence,Stock Number,Price
0,Round,0.30 ct.,H,SI1,Excellent,GIA,60.0 %,56 %,Very Good,Good,Very Good,4.34x4.36x2.61 mm,1.00,Medium - Sl. Thick,None,Faint,D113631070,$506
1,Round,0.37 ct.,K,SI1,Excellent,GIA,63.7 %,57 %,Excellent,Very Good,Very Good,4.48x4.5x2.86 mm,1.00,n/a,n/a,None,D112952951,$500
2,Round,0.37 ct.,K,SI1,Excellent,GIA,63.7 %,57 %,Excellent,Very Good,Very Good,4.48x4.5x2.86 mm,1.00,n/a,n/a,None,D112952951,$500
3,Round,0.37 ct.,K,SI1,Very Good,GIA,64.4 %,60 %,Very Good,Very Good,Very Good,4.44x4.49x2.87 mm,1.01,Medium - Thick,None,None,D113039019,$500
4,Round,0.30 ct.,K,IF,Very Good,GIA,61.4 %,64 %,Very Good,Very Good,Very Good,4.28x4.23x2.61 mm,1.01,Sl. Thick - Thick,None,None,D113241731,$500
5,Round,0.33 ct.,J,VS2,Ideal,GIA,61.9 %,53 %,Excellent,Very Good,Excellent,4.49x4.51x2.79 mm,1.00,Thin - Medium,None,None,D113482712,$500
6,Round,0.31 ct.,J,VS1,Ideal,GIA,61.1 %,61 %,Excellent,Excellent,Excellent,4.35x4.38x2.67 mm,1.01,n/a,n/a,Faint,D113681830,$500
7,Round,0.40 ct.,K,SI2,Ideal,GIA,62.0 %,59 %,Very Good,Very Good,Very Good,4.68x4.69x2.91 mm,1.00,Thin - Thick,None,Medium,D112747220,$502
8,Round,0.31 ct.,J,SI1,Excellent,GIA,63.6 %,55 %,Very Good,Very Good,Very Good,4.30x4.25x2.72 mm,1.01,Thin - Sl. Thick,None,Faint,D113176303,$502
9,Round,0.32 ct.,I,SI1,Ideal,GIA,61.6 %,58 %,Very Good,Excellent,Very Good,4.37x4.4x2.7 mm,1.01,n/a,n/a,Faint,D113341546,$502
10,Round,0.30 ct.,F,SI1,Good,GIA,56.4 %,64 %,Good,Good,Fair,4.40x4.46x2.50 mm,1.01,Medium - Thick,None,None,D113847782,$502
11,Round,0.36 ct.,K,SI1,Ideal,GIA,64.0 %,56 %,Excellent,Excellent,Very Good,4.48x4.46x2.86 mm,1.00,Medium - Thick,None,None,D112196826,$503
12,Round,0.30 ct.,G,SI1,Ideal,GIA,62.1 %,58 %,Excellent,Very Good,Very Good,4.24x4.23x2.63 mm,1.00,Thick,None,None,D113433339,$503
13,Round,0.40 ct.,K,VVS2,Very Good,GIA,66.2 %,59 %,Excellent,Good,Good,4.53x4.42x2.96 mm,1.02,Thick - V. Thick,None,None,D113624424,$503
14,Round,0.29 ct.,K,VS2,Ideal,GIA,62.7 %,57 %,Very Good,Very Good,Very Good,4.2x4.27x2.66 mm,1.02,n/a,None,None,D111982713,$504
15,Round,0.30 ct.,F,SI1,Very Good,GIA,63.1 %,58 %,Very Good,Good,Good,4.23x4.19x2.66 mm,1.01,Thin - V. Thick,None,None,D112110447,$504
16,Round,0.30 ct.,K,VVS1,Excellent,GIA,64.2 %,56 %,Excellent,Excellent,Very Good,4.19x4.21x2.7 mm,1.00,Sl. Thick,None,Medium,D112478297,$504
17,Round,0.30 ct.,K,VVS1,Excellent,GIA,64.0 %,57 %,Very Good,Very Good,Very Good,4.18x4.21x2.68 mm,1.01,n/a,n/a,None,D113680389,$504
18,Round,0.30 ct.,K,VVS1,Ideal,GIA,63.5 %,59 %,Excellent,Excellent,Very Good,4.19x4.23x2.67 mm,1.01,n/a,n/a,None,D113702586,$504
19,Round,0.30 ct.,J,SI1,Very Good,GIA,63.6 %,62 %,Excellent,Excellent,Very Good,4.18x4.22x2.67 mm,1.01,n/a,n/a,Faint,D113849550,$504
20,Round,0.30 ct.,J,VS2,Very Good,GIA,64.6 %,55 %,Very Good,Excellent,Good,4.20x4.16x2.70 mm,1.01,Sl. Thick - Thick,None,Faint,D112110383,$506
21,Round,0.30 ct.,J,VS2,Excellent,GIA,64.2 %,55 %,Excellent,Excellent,Good,4.2x4.22x2.71 mm,1.00,Medium - Thick,None,Faint,D112112634,$506
22,Round,0.40 ct.,K,SI1,Very Good,GIA,64.1 %,59 %,Excellent,Very Good,Good,4.56x4.61x2.94 mm,1.01,Sl. Thick - Thick,None,None,D112370644,$506
23,Round,0.35 ct.,J,SI1,Very Good,GIA,64.0 %,58 %,Very Good,Good,Very Good,4.42x4.39x2.82 mm,1.01,Sl. Thick - Thick,None,Medium,D112879847,$506
24,Round,0.37 ct.,J,SI1,Good,GIA,65.6 %,60 %,Very Good,Very Good,Good,4.36x4.42x2.88 mm,1.01,Sl. Thick - V. Thick,None,Strong,D112882333,$506
25,Round,0.30 ct.,H,SI1,Excellent,GIA,60.0 %,56 %,Very Good,Good,Very Good,4.34x4.36x2.61 mm,1.00,Medium - Sl. Thick,None,Faint,D113631070,$506
26,Round,0.36 ct.,I,SI1,Ideal,GIA,62.4 %,58 %,Very Good,Excellent,Very Good,4.53x4.55x2.83 mm,1.00,V. Thin - Sl. Thick,None,Strong,D111983175,$507
27,Round,0.23 ct.,D,VS2,Ideal,GIA,60.1 %,61 %,Very Good,Excellent,Excellent,3.99x3.98x2.40 mm,1.00,n/a,None,Faint,D112185899,$507
28,Round,0.30 ct.,F,SI2,Very Good,GIA,64.2 %,57 %,Very Good,Very Good,Good,4.17x4.18x2.68 mm,1.00,V. Thick,None,None,D112880847,$507
29,Round,0.40 ct.,K,SI2,Ideal,GIA,62.8 %,58 %,Excellent,Very Good,Very Good,4.67x4.69x2.94 mm,1.00,Sl. Thick - Thick,None,Faint,D112882519,$507
30,Round,0.40 ct.,K,SI2,Excellent,GIA,63.5 %,59 %,Very Good,Very Good,Very Good,4.65x4.60x2.94 mm,1.01,Sl. Thick - Thick,None,Faint,D112883637,$507
31,Round,0.40 ct.,K,SI2,Very Good,GIA,64.9 %,55 %,Excellent,Very Good,Very Good,4.61x4.54x2.97 mm,1.02,Thin - Thick,None,Faint,D113241265,$507
32,Round,0.40 ct.,K,SI2,Excellent,GIA,63.9 %,57 %,Excellent,Very Good,Very Good,4.64x4.6x2.95 mm,1.01,Thin - Thick,None,Faint,D113460800,$507
33,Round,0.23 ct.,F,VS2,Ideal,GIA,60.4 %,62 %,Excellent,Excellent,Excellent,3.93x3.95x2.38 mm,1.01,Thin - Sl. Thick,n/a,None,D113590871,$507
34,Round,0.34 ct.,J,VS2,Ideal,GIA,60.4 %,62 %,Excellent,Excellent,Excellent,4.49x4.51x2.72 mm,1.00,n/a,None,Faint,D113726911,$507
35,Round,0.38 ct.,K,SI2,Ideal,GIA,61.2 %,58 %,Very Good,Very Good,Excellent,4.7x4.67x2.87 mm,1.01,n/a,n/a,Faint,D112199144,$509
36,Round,0.23 ct.,E,VS1,Ideal,GIA,61.3 %,60 %,Excellent,Very Good,Very Good,3.91x3.96x2.41 mm,1.01,Medium - Thick,None,None,D112885583,$509
37,Round,0.30 ct.,F,SI2,Very Good,GIA,59.5 %,62 %,Very Good,Very Good,Very Good,4.4x4.35x2.61 mm,1.01,n/a,None,None,D113434287,$509
38,Round,0.30 ct.,J,VS2,Ideal,GIA,60.0 %,61 %,Excellent,Excellent,Excellent,4.33 x 4.37 x 2.61 mm,1.01,n/a,None,None,D113634166,$509
39,Round,0.38 ct.,K,VS2,Very Good,GIA,61.9 %,60 %,Good,Good,Good,4.58x4.54x2.82 mm,1.01,Medium - V. Thick,None,None,D111984795,$510
40,Round,0.30 ct.,E,SI2,Ideal,GIA,60.0 %,61 %,Excellent,Excellent,Excellent,4.36x4.34x2.61 mm,1.00,n/a,None,None,D112710425,$510
41,Round,0.31 ct.,J,IF,Excellent,GIA,63.0 %,56 %,Very Good,Good,Very Good,4.27x4.29x2.7 mm,1.00,Sl. Thick,None,None,D112882463,$510
42,Round,0.36 ct.,J,SI1,Excellent,GIA,63.7 %,55 %,Excellent,Excellent,Good,4.49x4.51x2.87 mm,1.00,n/a,n/a,Faint,D112884155,$510
43,Round,0.23 ct.,G,VS1,Ideal,GIA,62.9 %,58 %,Very Good,Excellent,Very Good,3.91x3.93x2.47 mm,1.01,n/a,None,Faint,D112885790,$510
44,Round,0.31 ct.,H,SI2,Excellent,GIA,62.4 %,56 %,Good,Very Good,Very Good,4.32x4.34x2.7 mm,1.00,n/a,n/a,Faint,D113433697,$510
45,Round,0.36 ct.,K,SI1,Excellent,GIA,64.2 %,57 %,Very Good,Excellent,Very Good,4.44x4.49x2.87 mm,1.01,Thick,None,Faint,D113566510,$510
46,Round,0.30 ct.,E,SI2,Excellent,GIA,60.4 %,58 %,Very Good,Good,Good,4.31x4.28x2.59 mm,1.01,Medium - V. Thick,None,Faint,D112745110,$511
47,Round,0.23 ct.,F,VVS2,Ideal,GIA,60.3 %,61 %,Excellent,Very Good,Excellent,4x3.96x2.4 mm,1.01,n/a,None,None,D113303540,$511
48,Round,0.30 ct.,G,SI2,Ideal,GIA,61.1 %,61 %,Excellent,Excellent,Excellent,4.34x4.32x2.65 mm,1.00,n/a,None,Medium,D113520839,$511
49,Round,0.23 ct.,H,VVS1,Ideal,GIA,59.0 %,60 %,Excellent,Excellent,Excellent,4.01x3.99x2.36 mm,1.01,n/a,None,Faint,D111955116,$513
50,Round,0.33 ct.,J,SI2,Ideal,GIA,61.8 %,61 %,Excellent,Excellent,Excellent,4.44x4.40x2.73 mm,1.01,n/a,None,Faint,D112346241,$513
51,Round,0.35 ct.,I,SI2,Excellent,GIA,58.8 %,62 %,Excellent,Excellent,Excellent,4.64x4.66x2.73 mm,1.00,n/a,None,Medium,D112881133,$513
52,Round,0.30 ct.,F,SI2,Excellent,GIA,63.1 %,60 %,Excellent,Very Good,Very Good,4.24x4.26x2.68 mm,1.00,Sl. Thick - Thick,None,Faint,D113302908,$513
53,Round,0.30 ct.,H,SI2,Very Good,GIA,58.4 %,62 %,Very Good,Very Good,Excellent,4.36x4.42x2.56 mm,1.01,n/a,None,None,D113563812,$513
54,Round,0.30 ct.,D,SI2,Excellent,GIA,61.7 %,57 %,Good,Good,Very Good,4.29x4.33x2.66 mm,1.01,Medium - Sl. Thick,None,None,D113787383,$513
55,Round,0.40 ct.,K,SI1,Very Good,GIA,64.8 %,57 %,Excellent,Very Good,Good,4.56x4.59x2.97 mm,1.01,n/a,n/a,Faint,D112880166,$514
56,Round,0.40 ct.,K,SI1,Very Good,GIA,67.4 %,56 %,Excellent,Good,Good,4.48x4.39x2.99 mm,1.02,Sl. Thick - V. Thick,None,Faint,D113460802,$514
57,Round,0.40 ct.,K,SI1,Good,GIA,65.6 %,56 %,Good,Very Good,Good,4.54x4.61x3.00 mm,1.02,Medium - V. Thick,None,Faint,D113490209,$514
58,Round,0.40 ct.,K,VS1,Very Good,GIA,64.8 %,56 %,Very Good,Very Good,Very Good,4.6x4.56x2.97 mm,1.01,Sl. Thick - Thick,None,None,D113624425,$514
59,Round,0.33 ct.,I,SI1,Very Good,GIA,64.8 %,57 %,Excellent,Very Good,Good,4.25x4.31x2.77 mm,1.01,n/a,n/a,None,D113688974,$514
60,Round,0.29 ct.,J,VS1,Excellent,GIA,62.1 %,57 %,Very Good,Good,Very Good,4.25x4.24x2.63 mm,1.00,Medium,None,None,D111993050,$516
61,Round,0.26 ct.,J,VVS2,Ideal,GIA,59.9 %,62 %,Excellent,Excellent,Excellent,4.15x4.13x2.48 mm,1.00,n/a,None,Faint,D112185945,$516
62,Round,0.30 ct.,F,SI2,Very Good,GIA,65.9 %,58 %,Very Good,Very Good,Good,4.15x4.18x2.74 mm,1.01,Sl. Thick - Thick,None,None,D112635322,$516
63,Round,0.30 ct.,F,SI1,Excellent,GIA,63.9 %,55 %,Excellent,Very Good,Very Good,4.19x4.21x2.69 mm,1.00,Medium - Thick,None,Strong,D112695652,$516
64,Round,0.30 ct.,F,SI2,Very Good,GIA,59.2 %,61 %,Very Good,Very Good,Very Good,4.35x4.37x2.58 mm,1.00,n/a,None,Faint,D112747067,$516
65,Round,0.30 ct.,I,VS2,Excellent,GIA,63.5 %,58 %,Very Good,Very Good,Very Good,4.15x4.2x2.65 mm,1.01,Thin - Thick,None,Faint,D112935794,$516
66,Round,0.30 ct.,D,SI1,Very Good,GIA,69.1 %,54 %,Excellent,Very Good,Fair,4.04x4.02x2.79 mm,1.00,Sl. Thick - V. Thick,None,None,D113207842,$516
67,Round,0.40 ct.,K,SI2,Excellent,GIA,63.2 %,59 %,Very Good,Good,Very Good,4.65x4.56x2.91 mm,1.02,V. Thin - Thick,None,None,D113446226,$516
68,Round,0.33 ct.,J,SI1,Ideal,GIA,59.3 %,61 %,Excellent,Excellent,Excellent,4.53x4.54x2.69 mm,1.00,Medium,None,Medium,D111982847,$517
69,Round,0.30 ct.,E,SI1,Excellent,GIA,60.3 %,61 %,Excellent,Very Good,Good,4.26x4.24x2.56 mm,1.00,Thick - V. Thick,None,None,D112109793,$517
70,Round,0.23 ct.,F,VVS2,Very Good,GIA,60.8 %,65 %,Excellent,Very Good,Very Good,3.93x3.92x2.39 mm,1.00,Sl. Thick - Thick,None,Faint,D112185806,$517
71,Round,0.27 ct.,E,VVS2,Excellent,GIA,60.3 %,58 %,Very Good,Good,Very Good,4.17x4.25x2.54 mm,1.02,Medium - Sl. Thick,None,None,D112614128,$517
72,Round,0.40 ct.,K,VS2,Excellent,GIA,60.2 %,57 %,Excellent,Good,Good,4.7x4.76x2.85 mm,1.01,Medium - Thick,None,Faint,D113123042,$517
73,Round,0.30 ct.,K,VS2,Ideal,GIA,61.1 %,60 %,Very Good,Very Good,Excellent,4.27x4.29x2.62 mm,1.00,n/a,None,None,D113289972,$517
74,Round,0.38 ct.,K,SI1,Very Good,GIA,64.1 %,57 %,Very Good,Very Good,Very Good,4.54x4.48x2.89 mm,1.01,Sl. Thick - Thick,None,Medium,D113475284,$517
75,Round,0.23 ct.,E,VVS2,Excellent,GIA,61.4 %,61 %,Very Good,Very Good,Excellent,3.91x3.95x2.41 mm,1.01,n/a,n/a,None,D113575585,$517
76,Round,0.32 ct.,F,SI2,Excellent,GIA,63.6 %,56 %,Very Good,Very Good,Very Good,4.32x4.29x2.74 mm,1.01,Sl. Thick - Thick,None,None,D112110463,$518
77,Round,0.38 ct.,K,SI1,Excellent,GIA,64.6 %,55 %,Excellent,Excellent,Very Good,4.49x4.53x2.92 mm,1.01,n/a,n/a,None,D112952948,$518
78,Round,0.40 ct.,K,VS2,Very Good,GIA,65.1 %,58 %,Excellent,Good,Very Good,4.61x4.5x2.96 mm,1.02,Medium - Thick,None,None,D113302607,$518
79,Round,0.40 ct.,K,VS2,Very Good,GIA,65.3 %,58 %,Excellent,Very Good,Very Good,4.63x4.57x3 mm,1.01,Medium - Thick,None,Faint,D113455499,$518
80,Round,0.29 ct.,I,VS2,Very Good,GIA,58.9 %,63 %,Excellent,Very Good,Very Good,4.33x4.34x2.56 mm,1.00,V. Thin - Sl. Thick,None,None,D113710017,$518
81,Round,0.40 ct.,J,SI2,Excellent,GIA,58.9 %,60 %,Very Good,Excellent,Very Good,4.84x4.85x2.85 mm,1.00,n/a,None,None,D112745939,$520
82,Round,0.30 ct.,H,SI2,Excellent,GIA,63.0 %,56 %,Very Good,Good,Very Good,4.3x4.22x2.68 mm,1.02,n/a,None,Medium,D113248984,$520
83,Round,0.30 ct.,G,SI2,Excellent,GIA,63.5 %,54 %,Very Good,Very Good,Very Good,4.22x4.27x2.7 mm,1.01,n/a,None,Faint,D113437223,$520
84,Round,0.40 ct.,J,SI2,Ideal,GIA,62.6 %,57 %,Very Good,Very Good,Excellent,4.69x4.71x2.94 mm,1.00,Medium - Sl. Thick,None,None,D113495469,$520
85,Round,0.31 ct.,J,VVS2,Good,GIA,60.2 %,65 %,Good,Good,Very Good,4.4x4.35x2.63 mm,1.01,Medium - Thick,None,Medium,D112100617,$521
86,Round,0.30 ct.,E,SI2,Ideal,GIA,59.3 %,58 %,Excellent,Very Good,Excellent,4.35x4.38x2.59 mm,1.01,Medium - Sl. Thick,None,None,D113082413,$521
87,Round,0.30 ct.,K,VS2,Ideal,GIA,59.3 %,60 %,Excellent,Excellent,Excellent,4.35x4.37x2.58 mm,1.00,n/a,None,None,D113210217,$521
88,Round,0.30 ct.,E,SI2,Ideal,GIA,61.2 %,60 %,Excellent,Excellent,Very Good,4.29x4.31x2.63 mm,1.00,Medium - Sl. Thick,None,None,D113654446,$521
89,Round,0.30 ct.,K,IF,Excellent,GIA,58.7 %,61 %,Excellent,Excellent,Very Good,4.41x4.39x2.58 mm,1.00,n/a,None,Faint,D112111658,$523
90,Round,0.23 ct.,E,VVS2,Ideal,GIA,62.7 %,55 %,Excellent,Very Good,Very Good,3.93x3.89x2.45 mm,1.01,Thin - Sl. Thick,n/a,None,D112185000,$523
91,Round,0.40 ct.,J,SI2,Good,GIA,59.3 %,63 %,Very Good,Good,Good,4.7x4.74x2.8 mm,1.01,Medium - V. Thick,None,None,D112743492,$523
92,Round,0.40 ct.,K,SI1,Ideal,GIA,59.1 %,55 %,Excellent,Very Good,Very Good,4.78x4.82x2.84 mm,1.01,n/a,None,Strong,D112880164,$523
93,Round,0.30 ct.,F,SI2,Ideal,GIA,61.5 %,60 %,Excellent,Very Good,Very Good,4.27x4.28x2.63 mm,1.00,Thin - Sl. Thick,None,None,D113028428,$523
94,Round,0.23 ct.,E,IF,Excellent,GIA,62.0 %,61 %,Excellent,Very Good,Very Good,3.91x3.86x2.41 mm,1.01,Sl. Thick - Thick,None,None,D113272912,$523
95,Round,0.30 ct.,E,SI2,Very Good,GIA,58.1 %,66 %,Excellent,Excellent,Very Good,4.35x4.39x2.54 mm,1.01,Sl. Thick - Thick,None,Faint,D113567381,$523
96,Round,0.23 ct.,H,IF,Ideal,GIA,60.6 %,61 %,Excellent,Excellent,Excellent,4x3.99x2.42 mm,1.00,n/a,None,None,D113619834,$523
97,Round,0.30 ct.,E,SI2,Ideal,GIA,62.6 %,55 %,Very Good,Very Good,Very Good,4.25x4.27x2.67 mm,1.00,n/a,None,None,D112110626,$524
98,Round,0.30 ct.,E,SI2,Excellent,GIA,60.5 %,62 %,Excellent,Very Good,Very Good,4.32x4.30x2.61 mm,1.00,Sl. Thick - Thick,None,None,D112114189,$524
99,Round,0.24 ct.,D,VS2,Ideal,GIA,63.4 %,57 %,Excellent,Very Good,Excellent,3.95x3.92x2.49 mm,1.01,Thin - Sl. Thick,None,Medium,D112185674,$524
100,Round,0.30 ct.,E,VS2,Very Good,GIA,66.7 %,56 %,Excellent,Very Good,Fair,4.13x4.09x2.74 mm,1.01,Sl. Thick - V. Thick,None,None,D112750191,$524
101,Round,0.37 ct.,H,SI2,Very Good,GIA,64.4 %,59 %,Very Good,Very Good,Very Good,4.48x4.53x2.90 mm,1.01,V. Thin - Thick,None,None,D113495786,$524
102,Round,0.30 ct.,J,VVS2,Ideal,GIA,64.0 %,58 %,Excellent,Excellent,Very Good,4.19x4.22x2.69 mm,1.01,Sl. Thick - Thick,None,Medium,D113570351,$524
103,Round,0.28 ct.,E,SI1,Very Good,GIA,59.2 %,61 %,Very Good,Very Good,Very Good,4.29x4.3x2.54 mm,1.00,V. Thin - Medium,None,None,D112667873,$525
104,Round,0.31 ct.,K,VVS1,Ideal,GIA,59.7 %,62 %,Excellent,Excellent,Excellent,4.41x4.44x2.64 mm,1.01,n/a,None,Faint,D113567344,$525
105,Round,0.24 ct.,H,IF,Ideal,GIA,62.3 %,60 %,Excellent,Very Good,Excellent,4x3.95x2.48 mm,1.01,n/a,None,None,D111974575,$527
106,Round,0.37 ct.,J,SI2,Excellent,GIA,64.4 %,59 %,Excellent,Very Good,Very Good,4.44x4.48x2.87 mm,1.01,n/a,n/a,None,D112880068,$527
107,Round,0.30 ct.,G,SI2,Ideal,GIA,62.3 %,59 %,Excellent,Good,Very Good,4.24x4.28x2.65 mm,1.01,Thin - Sl. Thick,None,None,D112882577,$527
108,Round,0.37 ct.,J,SI2,Very Good,GIA,64.5 %,55 %,Very Good,Very Good,Very Good,4.45x4.49x2.88 mm,1.01,n/a,n/a,None,D112883129,$527
109,Round,0.37 ct.,J,SI2,Ideal,GIA,60.5 %,57 %,Very Good,Very Good,Very Good,4.58x4.61x2.78 mm,1.01,Medium - Thick,None,None,D112952940,$527
110,Round,0.30 ct.,F,SI2,Very Good,GIA,66.0 %,57 %,Excellent,Very Good,Good,4.13x4.15x2.73 mm,1.00,Thick - V. Thick,None,None,D113143913,$527
111,Round,0.30 ct.,G,SI2,Good,GIA,64.6 %,60 %,Good,Very Good,Good,4.13x4.17x2.68 mm,1.01,n/a,n/a,None,D113353273,$527
112,Round,0.30 ct.,E,SI1,Very Good,GIA,64.4 %,57 %,Very Good,Very Good,Very Good,4.15x4.19x2.69 mm,1.01,Thick,None,None,D113509607,$527
113,Round,0.30 ct.,I,VVS2,Ideal,GIA,61.5 %,61 %,Excellent,Excellent,Very Good,4.26x2.62x4.27 mm,1.63,Sl. Thick - Thick,None,Faint,D113577671,$527
